dataset_id,dataset_role,pocket_id,scenario_id,architecture,nominal_load_mw,rss_0p1_20hz_mw,rss_0p1_20hz_pct_load,p99_ramp_mw_s,p99_ramp_pct_load_per_s,p95_pcc_voltage_deviation_pct,voltage_support_location,voltage_support_role,var_coordination_risk,lel_vrt_event,lel_poi_min_voltage_pu,lel_service_min_voltage_pu,lel_grid_power_min_fraction,lel_load_served_min_fraction,lel_load_loss_max_mw,lel_current_max_pu,lel_current_over_125pct_s,lel_recovery_to_90pct_s,lel_multiple_sag_trip_risk,lel_ride_through_pass,lel_dc_buffer_event_mwh,buffer_energy_window_mwh
A,Full Texas Combined T&D,A-mpc-0037,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,2.954564150097452,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0037,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,1.7553314614602125,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0037,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.3767662236164935,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0038,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,3.045250137456341,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0038,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,1.8092087708154319,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0038,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.3883305069613025,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0042,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,3.6419237140574903,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0042,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,2.1636975712009106,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0042,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.46441836248488166,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0043,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,2.9890934533353914,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0043,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,1.7758456115130574,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0043,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.38116940274010064,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0047,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,4.453198819098438,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0047,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,2.6456829482084947,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0047,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.5678722196740276,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0048,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,5.484008355226115,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0048,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,3.258095580873262,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0048,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.6993211226135303,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0052,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,2.5877088235751864,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0052,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,1.5373796202630763,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0052,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.32998480714840606,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0053,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,2.826599631467794,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0053,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,1.6793066625084476,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0053,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.36044817940025653,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0054,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,2.6505773115631333,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0054,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,1.5747303188072377,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0054,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.3380018010603224,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0058,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,4.168664180715891,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0058,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,2.476638521601066,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0058,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.5315883430190085,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0062,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,3.635365229149517,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0062,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,2.1598011200447904,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0062,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.4635820240383662,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0063,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,3.6751899388344142,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0063,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,2.183461315695345,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0063,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.4686604737562736,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0064,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,2.7832090703212478,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0064,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,1.653527964452955,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0064,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.3549150120587231,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0065,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,2.7832090703212478,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0065,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,1.653527964452955,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0065,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.3549150120587231,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0069,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,3.6764883631599736,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0069,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,2.184232720529762,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0069,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.46882604891556634,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0070,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,4.28496880262929,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0070,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,2.5457360776487463,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0070,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.546419516404095,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0071,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,5.028072806426791,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0071,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,2.9872204288887687,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0071,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.6411801900743032,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0072,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,2.1944826636892376,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0072,C2,MV SST,308.0160000000001,22.770602234284997,7.392668638734674,54.68355543332957,17.753478856075517,1.3037606447217183,34.5 kV AC side near the data-center SST,local distributed SST and dynamic VAR support at the data-center interface,"local Volt-VAR controls can fight nearby inverters or slower utility LTC, regulator, capacitor-bank, STATCOM or SVC controls without supervisory coordination",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.325,0.40625,0.40625,182.88450000000006,1.25,0.0,1.7800000000000011,False,True,0.0,0.0
A,Full Texas Combined T&D,A-mpc-0072,C3,Converted DC backbone,308.0160000000001,2.5583427485581067,0.8305876151102884,5.078502562888162,1.6487788176225135,0.27984058019616415,115/138 kV data-center interconnection AC side,centralized utility-side dynamic VAR support at the interconnection or AC/DC terminal,"centralized support reduces campus-to-campus control fighting but requires utility-side ownership, protection coordination and adequate high-voltage VAR rating",eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.37,0.46249999999999997,1.0,0.0,1.25,0.0,1.019999999999996,False,True,0.1489676603997346,0.12882032370478588
A,Full Texas Combined T&D,A-mpc-0076,C0,C0/C1 Traditional 400 V AC,308.0160000000001,38.83048915704088,12.606646783621912,126.12939333784068,40.9489745136099,5.484008355226115,none,baseline voltage-sensitive load without active dynamic VAR support,not applicable,eastern_interconnection_2024_repeated_voltage_sag_screen,0.25,0.25,0.425,0.425,177.10920000000004,1.7000000000000002,0.38,8.759999999999991,True,False,0.0,0.0
